gen,best_fitness,max_raw_reward,avg_raw_reward
44,0.11828335110830532,-476.7856451743828,-1134.1442710494564
45,0.1090380737221612,-450.21463847935604,-1118.6886400529215
46,0.13479753899035685,-262.49165706366176,-1084.0759985526988
47,0.14529436679981367,-85.69498261623662,-1042.5842110345284
48,0.11823263692598414,-163.8587748002796,-959.7958264027058
49,0.10872909494523006,-95.21278735521017,-817.1447948131905
50,0.08994735779419388,-123.53852534810059,-729.7869670507962
51,0.09334349094621291,-53.48816478859241,-717.9257989890626
52,0.09397681611894726,-54.30918092428455,-722.0065349068235
53,0.09112068370578871,-140.4295636942383,-691.2295907342804
54,0.08738735678841145,-53.74174168295222,-629.739152691479
55,0.07739233581122022,-52.977626037244,-528.8532045853023
56,0.08736649715256906,-52.52520678978558,-642.3273932884566
57,0.09350065893716163,-155.95357228511375,-776.6990634384733
58,0.07714930274397382,-159.2109764473123,-616.1747326327273
59,0.07869894362388341,-139.09439221516584,-614.0503272645525
60,0.07081572693549586,-127.18224570627913,-509.40796504044096
61,0.06907536437340574,-54.2643811709038,-443.1523052848843
62,0.06315872235584886,-27.37103434083217,-311.6897375340703
63,0.07762055953933966,-26.16882728425266,-536.6485100927313
64,0.0819633101735,-137.999946528178,-595.6667475284587
65,0.06824551290255199,-75.03136807360823,-432.2258675305548
66,0.07661351464226367,-53.58831390006223,-498.1840153012293
67,0.06345725412113584,-25.780560659674812,-320.95824199528846
68,0.05988996994555064,-52.62550397300678,-258.3661528150524
69,0.061699760553973304,-53.48745901723869,-290.87114534579047
70,0.060402413142525896,-110.72868284592998,-322.8539730427943
71,0.06679513405316254,-150.61770363864167,-487.09671115135956
72,0.06762613281370361,-128.3290943409848,-482.6964746115078
73,0.0631814737835338,-78.55974291099287,-369.64175700177964
74,0.0687587015770071,-151.5676905449804,-473.44156066212383
75,0.06481595450467532,-112.8487859860879,-401.51625315049614
76,0.06307070461715995,-106.8862814838089,-367.5001023151488
77,0.06064574575241354,-75.62062121465382,-316.0441787614091
78,0.06249373222006752,-99.47365698492266,-335.42940843827387
79,0.05805152283104277,-106.71144500998949,-266.07255058216595
80,0.06163777925810382,-72.00741537488128,-311.29315887347445
81,0.06331406273019109,-52.81968723755873,-309.4173430640706
82,0.057369634111083034,-24.682940533621156,-203.5176092472351
83,0.06066590211881956,-50.506357775583,-272.0262459537772
84,0.058786855328463,-51.40160517539421,-220.60890155432284
85,0.05866529904383466,-52.79188679138294,-246.6455052335704
86,0.060771061184774024,-119.69057826611706,-320.03865232136843
87,0.058664365964306964,-77.90745558746434,-261.15676888454743
88,0.0647868173565705,-54.29064694053966,-365.28369359148417
89,0.06180950399160111,-74.56688233578461,-303.4453110469087
90,0.05791061427711216,-79.8793571468002,-256.48566880949323
91,0.061859663621792994,-78.92162864379824,-314.13159345346304
92,0.06443028968630417,-118.78460780441608,-391.25988915009503
93,0.05827892091551977,-51.62643209454328,-242.51142835328747
94,0.056169099442449716,-113.3025891657896,-241.8686388392343
95,0.05433473506353388,-48.93836447480002,-144.65064876209152
96,0.06442353885138724,-74.33763935448239,-313.3871484675137
97,0.05502585373060638,-50.26699377178879,-170.51523612475762
98,0.0658856851717609,-51.916783162750264,-337.3364563737016
99,0.058431387670150256,-49.669169556267,-243.73612518228344
100,0.06291490996296846,-100.28222066519496,-368.5938598058024
